EAR_left,EAR_right,EAR_avg,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_openness,right_openness,left_eyelid_dist,right_eyelid_dist,pupil_visibility,left_eyebrow_dist,right_eyebrow_dist,label
0.2488244576848469,0.28171622153200065,0.2652703396084238,77.05841939723393,19.17401941656822,72.11102550927978,20.314845637272015,0.24882445445581033,0.28171621762529964,19.17401941656822,20.314845637272015,19.744432526920118,46.2709412050371,55.60575509783138,0
0.24443800525916565,0.3018440810303789,0.2731410431447723,70.02856560004639,17.117642886435966,70.0,21.129085672126525,0.24443800176861863,0.3018440767183207,17.117642886435966,21.129085672126525,19.123364279281247,43.289721643826724,50.99019513592785,0
0.23243928356910443,0.2775465250307899,0.25499290429994714,78.23042886243178,18.183824838087432,75.05997601918082,20.83263551301806,0.23243928059789126,0.2775465213331266,18.183824838087432,20.83263551301806,19.508230175552747,48.16637831516918,57.38466694161429,0
0.24427255348494734,0.2827511070973886,0.263511830291168,72.11102550927978,17.61474433556995,70.00714249274856,19.794597044549292,0.24427255009749657,0.28275110305849926,17.61474433556995,19.794597044549292,18.704670690059622,44.28317965096906,49.51767361255979,0
0.26884829123292275,0.3184282482614134,0.2936382697471681,71.06335201775947,19.105260759258307,69.00724599634447,21.973856459960402,0.26884828744970285,0.3184282436469959,19.105260759258307,21.973856459960402,20.539558609609355,41.593268686170845,49.57822102496216,0
0.23009886111329297,0.26476141552385,0.2474301383185715,79.30952023559341,18.249030281651706,73.10950690573696,19.356576536613606,0.23009885821201634,0.26476141190241387,18.249030281651706,19.356576536613606,18.802803409132657,48.16637831516918,58.137767414994535,0
0.24209480108922787,0.3014849092160603,0.2717898551526441,83.2946576918352,20.165203585700166,75.0,22.611368191204523,0.24209479818274138,0.3014849051962616,20.165203585700166,22.611368191204523,21.388285888452344,46.17358552246078,55.86591089385369,0
0.23373862298633924,0.2590908157890676,0.24641471938770343,71.11258679024411,16.621758113348196,69.02897942168927,17.884774591452235,0.23373861969945814,0.2590908120357047,16.621758113348196,17.884774591452235,17.253266352400217,43.289721643826724,49.51767361255979,0
0.25297923945299644,0.27248736922396977,0.2627333043384831,69.46221994724903,17.572499572971818,66.0,17.984166368782006,0.2529792358110277,0.27248736509537336,17.572499572971818,17.984166368782006,17.77833297087691,42.190046219457976,52.49761899362675,0
0.24413948529605953,0.27279738970824596,0.25846843750215276,70.11419257183242,17.117642886435966,68.06614430096654,18.568266492808476,0.24413948181403294,0.27279738570041817,17.117642886435966,18.568266492808476,17.84295468962222,43.289721643826724,50.91168824543142,0
0.26643983459979104,0.30330938137592794,0.28487460798785946,70.11419257183242,18.681213871936926,70.00714249274856,21.233823081372,0.2664398307997069,0.3033093770433789,18.681213871936926,21.233823081372,19.957518476654464,42.190046219457976,49.51767361255979,0
0.23705441827034093,0.28930862296295085,0.2631815206166459,70.11419257183242,16.620879132610394,70.06425622241343,20.27019348662979,0.23705441488936477,0.28930861883376097,16.620879132610394,20.27019348662979,18.445536309620092,43.289721643826724,49.51767361255979,0
